Index,SMILES,Scores
326,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(F)cc(F)c4Cl)[nH]c3c2)cn1,-7.779154062271118
431,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4Br)[nH]c3c2)s1,-7.777228021621704
568,Cc1cc2cc(NC(=O)c3cc4ccc(C(F)(F)F)cc4nc3O)ccc2o1,-7.769333171844482
843,Cc1ccc(C(=O)Nc2ccc(-c3cc4ccccc4cc3O)nc2)cc1O,-7.733647775650025
967,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(C#N)ccc4C)[nH]c3c2)cn1,-7.714748430252075
449,Cc1ncc(-c2ccc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4O)sc3c2)cn1,-7.578636169433594
936,CCCN(CC(N)=O)c1ccc2c(c1)C(=O)NC2=O,-7.499745798110962
808,Cc1ccc(-c2ccn3nc(C(=O)Nc4cc(C(F)(F)F)ccc4O)cc3c2)o1,-7.497921514511108
72,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4Cl)[nH]c3c2)s1,-7.397962284088135
39,Cc1ncc(NC(=O)c2cc3ccc(-c4cc(F)cc(F)c4O)cc3s2)cn1,-7.378601217269898
16,CCCCC(=O)N[C@@H](C)[C@H]1CCCCN1C(=O)CCCCCC(C)C,-7.3105024814605715
219,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4F)[nH]c3c2)cn1,-7.297994804382324
918,Cc1ccc(NC(=O)c2ccc(-c3cc4ccccc4cc3O)cn2)cc1O,-7.28974871635437
197,Cc1ccc(-c2csc(NC(=O)c3cc4cc(Cl)cc(Cl)c4[nH]3)c2)cn1,-7.058922624588012
199,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(Cl)cc(Cl)c4Cl)[nH]c3c2)cn1,-7.008722019195557
7,CC#CCCCC(=O)N[C@@H](C)CN(C)C(=O)CCCCC(=O)NC,-6.649044847488403
2,COCCCCC(=O)N[C@@H](C)[C@H]1CCCCN1C(=O)CCCCCC(C)C,-6.627508640289307
1,COCCCCC(=O)N[C@@H](C)[C@@H]1CCCCN1C(=O)CCCCCC(C)C,-6.627508640289307
4,C=CCCCC(=O)N[C@@H](C)[C@H]1CCCCN1C(=O)CCCCCC(C)C,-6.585977029800415
5,CC#CCCCC(=O)N[C@@H](C)[C@@H]1CCCCN1C(=O)CCCCCC(C)C,-6.485576200485229
126,COCCCCC(=O)N[C@@H](C)CN(C)C(=O)CCCCCCCSC,-6.33332896232605
844,Cc1ncc(-c2cnc3cc(C(=O)Nc4cc(C#N)ccc4Cl)[nH]c3c2)cn1,-6.297252082824707
21,CCCCSCC(=O)NC[C@@H]1CCCCN1C(=O)CCCCCCCSC,-5.9581938743591305
476,Cc1ccc(C(=O)Nc2ncc(-c3cc4ccccc4cc3O)cc2O)nc1C,-5.439710855484009
3,CCOCCOCCC(=O)N[C@@H](C)CN(C)C(=O)CCCCCCCSC,-4.359536647796631
19,Cc1ncc(C(=O)Nc2cc3ccc(-c4cc(F)cc(F)c4O)cc3cn2)cn1,-3.159235882759094
0,C1CSCCSCCSCCSCCSCCSCCSCCSCCS1,-2.856026268005371
663,Cc1cc(N2C[C@H]3C[C@]3(C(=O)N3CC(C)C3)C2)nc(C)n1,0.0
